paper_id,title,authors,text,metadata
02f267368636c422f19d77d3be96de3c0dcbceef,"Hybridization properties of long nucleic acid probes for detection of variable target sequences, and development of a hybridization prediction algorithm","Christina Ö Hrmalm, Magnus Jobs, Ronnie Eriksson, Amal Elfaitouri, Farid Benachenhou, Maria Strømme, Jonas Blomberg","INTRODUCTION Microbial genomes can be highly variable because of high mutation rates. Because of this extreme variability, it is often difficult to identify regions within a specific virus genome that are sufficiently evolutionarily conserved to serve as targets for specific detection primers and probes. RNA viruses are especially variable. The","{""paper_id"": ""02f267368636c422f19d77d3be96de3c0dcbceef"", ""title"": ""Hybridization properties of long nucleic acid probes for detection of variable target sequences, and development of a hybridization prediction algorithm"", ""authors"": ""Christina \u00d6 Hrmalm, Magnus Jobs, Ronnie Eriksson, Amal Elfaitouri, Farid Benachenhou, Maria Str\u00f8mme, Jonas Blomberg""}"
03d3f764353cecb297c318e55b88be1d5664bf5c,Risk Management and Healthcare Policy Dovepress Critical role of ethics in clinical management and public health response to the West Africa Ebola epidemic,"Morenike O Folayan, Bridget G Haire, Brandon Brown","Introduction The magnitude of the recent Ebola virus disease (EVD) outbreak in West Africa has been unprecedented in many ways. This is the first time an EVD outbreak has occurred in West Africa although EVD outbreaks in Africa have been documented since 1976. This outbreak is unique in its size,","{""paper_id"": ""03d3f764353cecb297c318e55b88be1d5664bf5c"", ""title"": ""Risk Management and Healthcare Policy Dovepress Critical role of ethics in clinical management and public health response to the West Africa Ebola epidemic"", ""authors"": ""Morenike O Folayan, Bridget G Haire, Brandon Brown""}"
41df61dc89201d699b23532cbd09da787afa7e84,ERKs and mitochondria-related pathways are essential for glycyrrhizic acid-mediated neuroprotection against glutamate-induced toxicity in differentiated PC12 cells,"D Wang, T Q Guo, Z Y Wang, J H Lu, D P Liu, Q F Meng, J Xie, X L Zhang, Y Liu, L S Teng","Introduction The excitatory amino acid glutamate serves as a fast excitatory neurotransmitter in the central nervous system (1) , and excitotoxicity and oxidative toxicity are considered to be two major pathways responsible for glutamateinduced toxicity (2, 3) . Excessive release of glutamate leading to excitotoxicity is responsible for neuronal injury","{""paper_id"": ""41df61dc89201d699b23532cbd09da787afa7e84"", ""title"": ""ERKs and mitochondria-related pathways are essential for glycyrrhizic acid-mediated neuroprotection against glutamate-induced toxicity in differentiated PC12 cells"", ""authors"": ""D Wang, T Q Guo, Z Y Wang, J H Lu, D P Liu, Q F Meng, J Xie, X L Zhang, Y Liu, L S Teng""}"
49fbca70a4e7e3018cab7eb445683c58fd06bce2,"Clinical Infectious Diseases Clinical and Epidemiologic Patterns of Chikungunya Virus Infection and Coincident Arboviral Disease in a School Cohort in Haiti, 2014-2015","Jacob D Ball, Maha A Elbadry, Taina Telisma, Sarah K White, Sonese Chavannes, Marie Gina Anilis, Mattia Prosperi, Derek A T Cummings, John A Lednicky, J Glenn Morris, Madsen Beau De Rochars","The past few decades have been characterized by the emergence and geographic expansion of a series of arboviruses, including dengue virus serotypes 1-4 (DENV1-DENV4), chikungunya virus (CHIKV) [1] , and Zika virus (ZIKV) [2] . In December 2013, CHIKV (Asian clade) was identified for the first time in the Western","{""paper_id"": ""49fbca70a4e7e3018cab7eb445683c58fd06bce2"", ""title"": ""Clinical Infectious Diseases Clinical and Epidemiologic Patterns of Chikungunya Virus Infection and Coincident Arboviral Disease in a School Cohort in Haiti, 2014-2015"", ""authors"": ""Jacob D Ball, Maha A Elbadry, Taina Telisma, Sarah K White, Sonese Chavannes, Marie Gina Anilis, Mattia Prosperi, Derek A T Cummings, John A Lednicky, J Glenn Morris, Madsen Beau De Rochars""}"
5d78b139da9ef9b2070d532b2bd773c367656ca8,Identification of a Natural Viral RNA Motif That Optimizes Sensing of Viral RNA by RIG-I,"Jie Xu, Xiomara Mercado-López, Jennifer T Grier, Won-Keun Kim, Lauren F Chun, Edward B Irvine, Yoandris Del, Toro Duany, Alison Kell, Sun Hur, Michael Gale, Arjun Raj, Carolina B López, Citation Xu, J Mercado-López, Grier Jt, Kim W , Chun Lf, Irvine Eb, Del Toro Duany, Y , Kell A , Hur S , Gale M , Michael J Buchmeier",the virus to reach high titers prior to the onset of the antiviral response (20) (21) (22) . The delay in the detection of viral structures that are normally present in the viral genomes during natural infections indicates that additional factors are required for the effective triggering of antiviral responses,"{""paper_id"": ""5d78b139da9ef9b2070d532b2bd773c367656ca8"", ""title"": ""Identification of a Natural Viral RNA Motif That Optimizes Sensing of Viral RNA by RIG-I"", ""authors"": ""Jie Xu, Xiomara Mercado-L\u00f3pez, Jennifer T Grier, Won-Keun Kim, Lauren F Chun, Edward B Irvine, Yoandris Del, Toro Duany, Alison Kell, Sun Hur, Michael Gale, Arjun Raj, Carolina B L\u00f3pez, Citation Xu, J Mercado-L\u00f3pez, Grier Jt, Kim W , Chun Lf, Irvine Eb, Del Toro Duany, Y , Kell A , Hur S , Gale M , ""}"
9c0ebc47e2a6b0592a18266c968e2aa28da9575e,Localization of TGN38 to the trans-Golgi Network: Involvement of a Cytoplasmic Tyrosine-containing Sequence,"Jetfa &apos; Ey, S Humphrey, Peter J Peters, Lydia C Yuan, Juan S Bonifacino","tigated by examining the subcellular distribution of chimeric proteins in which the cytoplasmic and/or transmembrane domains of the TGN protein, TGN38, were substituted for the analogous domains of the plasma membrane protein, Tac. Using immunofluorescence and immunoelectron microscopy, the COOHterminal cytoplasmic domain of TGN38 was found to be sufficient for","{""paper_id"": ""9c0ebc47e2a6b0592a18266c968e2aa28da9575e"", ""title"": ""Localization of TGN38 to the trans-Golgi Network: Involvement of a Cytoplasmic Tyrosine-containing Sequence"", ""authors"": ""Jetfa &apos; Ey, S Humphrey, Peter J Peters, Lydia C Yuan, Juan S Bonifacino""}"
13e343269547d19b3be05976232fd5cd627e1d80,Clinical Interventions in Aging Dovepress Cost-effectiveness analysis of oral versus intravenous drip infusion of levofloxacin in the treatment of acute lower respiratory tract infection in Chinese elderly patients,"Libin Zhang, Ping Hu","Introduction Respiratory tract infection includes upper respiratory tract infection and lower respiratory tract infection. The former, one of the most common infectious diseases, was referred to acute inflammation from nasal cavity to the throat, and the latter, also a commonly seen infectious disease, could be cured only in the condition","{""paper_id"": ""13e343269547d19b3be05976232fd5cd627e1d80"", ""title"": ""Clinical Interventions in Aging Dovepress Cost-effectiveness analysis of oral versus intravenous drip infusion of levofloxacin in the treatment of acute lower respiratory tract infection in Chinese el"", ""authors"": ""Libin Zhang, Ping Hu""}"
6fe5c74868af62cfacb629af957915de0b094af9,Small molecule ISRIB suppresses the integrated stress response within a defined window of activation,"Huib H Rabouw, Martijn A Langereis, Aditya A Anand, Linda J Visser, Raoul J De Groot, Peter Walter, Frank J M Van Kuppeveld","Activation of the integrated stress response (ISR) by a variety of stresses triggers phosphorylation of the α-subunit of translation initiation factor eIF2. P-eIF2α inhibits eIF2B, the guanine nucleotide exchange factor that recycles inactive eIF2•GDP to active eIF2•GTP. eIF2 phosphorylation thereby represses translation. Persistent activation of the ISR has been linked","{""paper_id"": ""6fe5c74868af62cfacb629af957915de0b094af9"", ""title"": ""Small molecule ISRIB suppresses the integrated stress response within a defined window of activation"", ""authors"": ""Huib H Rabouw, Martijn A Langereis, Aditya A Anand, Linda J Visser, Raoul J De Groot, Peter Walter, Frank J M Van Kuppeveld""}"
d5f6841f61ab1b11599f16043c48b9268be6e134,Origin and Possible Genetic Recombination of the Middle East Respiratory Syndrome Coronavirus from the First Imported Case in China: Phylogenetics and Coalescence Analysis,"Yanqun Wang, Di Liu, Weifeng Shi, Roujian Lu, Wenling Wang, Yanjie Zhao, Yao Deng, Weimin Zhou, Hongguang Ren, Jun Wu, Yu Wang, Guizhen Wu, George F Gao, Wenjie Tan, Citation Wang, Y , Liu D , Shi W , Lu R , Wang W , Zhao Y Deng, Zhou W , Ren H , Wu J Wang, Wu G , Gao Gf, Michael J Buchmeier","index patient in South Korea on 16 May 2015 (Fig. 1) , as well as a suspected second-generation patient. The timeline of the travel history, potential virus exposure, onset of disease, and diagnosis of the first imported MERS-CoV case in China are presented in Fig. 1 .Characterization of genome. With","{""paper_id"": ""d5f6841f61ab1b11599f16043c48b9268be6e134"", ""title"": ""Origin and Possible Genetic Recombination of the Middle East Respiratory Syndrome Coronavirus from the First Imported Case in China: Phylogenetics and Coalescence Analysis"", ""authors"": ""Yanqun Wang, Di Liu, Weifeng Shi, Roujian Lu, Wenling Wang, Yanjie Zhao, Yao Deng, Weimin Zhou, Hongguang Ren, Jun Wu, Yu Wang, Guizhen Wu, George F Gao, Wenjie Tan, Citation Wang, Y , Liu D , Shi W , Lu R , Wang W , Zhao Y Deng, Zhou W , Ren H , Wu J Wang, Wu G , Gao Gf, Michael J Buchmeier""}"
03e8628eb61ff4c66a17673745a7b9c33aece853,,,"Introduction Influenza is still a matter of serious concern for clinicians, in both outpatient and in-hospital settings. Indeed, worldwide, the 2017-18 epidemic proved to be the most severe since 2003-04. The ""influenza season"" is generally defined as the period of the year during which more than 80% of influenza cases","{""paper_id"": ""03e8628eb61ff4c66a17673745a7b9c33aece853"", ""title"": ""nan"", ""authors"": ""nan""}"
d8452b6817c6ae38d642d42f6177244fa06d3bd6,A multiplex quantitative real-time polymerase chain reaction panel for detecting neurologic pathogens in dogs with meningoencephalitis,"Jae-Ik Han, Dong-Woo Chang, Ki-Jeong Na","Introduction Meningoencephalitis (ME) results from concurrent inflammation of the meninges (meningitis) and brain (encephalitis) [22] . ME can be classified as granulomatous meningoencephalomyelitis, necrotizing meningoencephalitis, or necrotizing leukoencephalitis based on histopathologic features [28] . However, in veterinary practice, this classification is challenging because it requires biopsy and histopathologic examination. Thus,","{""paper_id"": ""d8452b6817c6ae38d642d42f6177244fa06d3bd6"", ""title"": ""A multiplex quantitative real-time polymerase chain reaction panel for detecting neurologic pathogens in dogs with meningoencephalitis"", ""authors"": ""Jae-Ik Han, Dong-Woo Chang, Ki-Jeong Na""}"
77cdb9f7f5451fd710304093391bca2637411c85,Neutralizing antibody responses to enterovirus and adenovirus in healthy adults in China,"Xiang Wang, Man Xing, Chao Zhang, Yong Yang, Yudan Chi, Xinying Tang, Hongbo Zhang, Sidong Xiong, Luogang Yu, Dongming Zhou","INTRODUCTION The enterovirus genus of single-stranded RNA viruses includes poliovirus, coxsackie A virus, coxsackie B virus, echoviruses and other viruses that affects millions of people worldwide each year. Over 100 human enterovirus serotypes have been identified based on antibody neutralization tests, including enterovirus 71 (EV71) and coxsackievirus 16 (CA16), the","{""paper_id"": ""77cdb9f7f5451fd710304093391bca2637411c85"", ""title"": ""Neutralizing antibody responses to enterovirus and adenovirus in healthy adults in China"", ""authors"": ""Xiang Wang, Man Xing, Chao Zhang, Yong Yang, Yudan Chi, Xinying Tang, Hongbo Zhang, Sidong Xiong, Luogang Yu, Dongming Zhou""}"
0e18097a83b2801c4865c72065b7933fa24face3,"Nonproliferative and Proliferative Lesions of the Rat and Mouse Special Sense Organs (Ocular [eye and glands], Olfactory and Otic)","Meg Ferrell Ramos, ( Co-Chair, Julia Baker, Elke-Astrid Atzpodien, Ute Bach, Jacqueline Brassard, James Cartwright, Cynthia Farman, Cindy Fishman, Matt Jacobsen, Ursula Junker-Walker, Frieke Kuper, Maria Cecilia, Rey Moreno, Susanne Rittinghausen, Ken Schafer, Kohji Tanaka, Leandro Teixeira, Katsuhiko Yoshizawa, Hui Zhang","Introduction The INHAND Project (International Harmonization of Nomenclature and Diagnostic Criteria for Lesions in Rats and Mice, www.toxpath.org/inhand.asp) is a joint initiative between the Societies of Toxicologic Pathology from Europe (ESTP), Great Britain (BSTP), Japan (JSTP) and North America (STP) to develop an internationally accepted nomenclature for nonproliferative and proliferative","{""paper_id"": ""0e18097a83b2801c4865c72065b7933fa24face3"", ""title"": ""Nonproliferative and Proliferative Lesions of the Rat and Mouse Special Sense Organs (Ocular [eye and glands], Olfactory and Otic)"", ""authors"": ""Meg Ferrell Ramos, ( Co-Chair, Julia Baker, Elke-Astrid Atzpodien, Ute Bach, Jacqueline Brassard, James Cartwright, Cynthia Farman, Cindy Fishman, Matt Jacobsen, Ursula Junker-Walker, Frieke Kuper, Maria Cecilia, Rey Moreno, Susanne Rittinghausen, Ken Schafer, Kohji Tanaka, Leandro Teixeira, Katsuhi""}"
6bc66c3abc451b39ae1bba08b1f1ff3f7e7f5b95,,,"Introduction Porcine reproductive and respiratory syndrome (PRRS) is responsible for greater than $664 million direct loss to the US pork industry annually. 1 The causative agent, PRRS virus (PRRSV), is an enveloped positive-sense ribonucleic acid (RNA) virus that belongs to the family Arteriviridae. There are two known PRRSV genotypes, European","{""paper_id"": ""6bc66c3abc451b39ae1bba08b1f1ff3f7e7f5b95"", ""title"": ""nan"", ""authors"": ""nan""}"
dab074e75c2dae02b60e8094aa5a06e553122831,Food/farmed animals,"Faez Awad, Anne Forrester, Matthew Baylis, Stephane Lemiere, Kannan Ganapathy, Hussein Aly Hussien, Ilaria Capua","INTRODUCTION Infectious bronchitis virus (IBV) is a ubiquitous virus with high mutation, and a large number of serotypes or genotypes of IBV strains have been reported worldwide (de Wit and others 2011). Variant strains emerge due to changes in the IBV genome through point mutations, deletions, insertions or RNA recombination","{""paper_id"": ""dab074e75c2dae02b60e8094aa5a06e553122831"", ""title"": ""Food/farmed animals"", ""authors"": ""Faez Awad, Anne Forrester, Matthew Baylis, Stephane Lemiere, Kannan Ganapathy, Hussein Aly Hussien, Ilaria Capua""}"
1b09d616ad68acac58e898977c82e884db5995f1,A Strategy for Searching Antigenic Regions in the SARS-CoV Spike Protein,"Yan Ren, Zhengfeng Zhou, Jinxiu Liu, Liang Lin, Shuting Li, Hao Wang, Ji Xia, Zhe Zhao, Jie Wen, Cuiqi Zhou, Jingqiang Wang, Jianning Yin, Ningzhi Xu, Siqi Liu","Introduction Severe acute respiratory syndrome (SARS) has been considered a worldwide threat to health since it was initially reported in Guangdong province at the end of 2002 (1 ) . To control the spread of SARS, the World Health Organization (WHO) coordinated extraordinary collaborations among laboratories around the world to","{""paper_id"": ""1b09d616ad68acac58e898977c82e884db5995f1"", ""title"": ""A Strategy for Searching Antigenic Regions in the SARS-CoV Spike Protein"", ""authors"": ""Yan Ren, Zhengfeng Zhou, Jinxiu Liu, Liang Lin, Shuting Li, Hao Wang, Ji Xia, Zhe Zhao, Jie Wen, Cuiqi Zhou, Jingqiang Wang, Jianning Yin, Ningzhi Xu, Siqi Liu""}"
4d9b7d6b31a252255d427fd463344c162ae7c690,Occupational Hazards in Nursing,"Negin Masoudi Alavi, Ghotb Ravandi Highway,  Kashan","Dear editor, Nurses continue to report high levels of job-related injury and illness. Working environment, responsibilities, and duties of nurses put them in the frontline of numerous occupational hazards. Some common occupational hazards that nurses might face are listed here:1-The vast majority of nurses experience persistent jobrelated pain. In a","{""paper_id"": ""4d9b7d6b31a252255d427fd463344c162ae7c690"", ""title"": ""Occupational Hazards in Nursing"", ""authors"": ""Negin Masoudi Alavi, Ghotb Ravandi Highway,  Kashan""}"
0f67baef306ea56d7b574059fb72ff68affb0246,RNA methyltransferases involved in 5 0 cap biosynthesis,"Magdalena Byszewska, Miroslaw Smieta Nski, El_ Zbieta Purta, Janusz M Bujnicki","Introduction Nascent transcripts produced by RNA polymerases universally carry a 5 0 triphosphate (5 0 ppp). Processed RNA molecules, such as rRNAs and tRNAs, generated from precursors whose 5 0 segments were removed by nucleolytic cleavage, carry a 5 0 monophosphate (5 0 p). In several types of cellular and","{""paper_id"": ""0f67baef306ea56d7b574059fb72ff68affb0246"", ""title"": ""RNA methyltransferases involved in 5 0 cap biosynthesis"", ""authors"": ""Magdalena Byszewska, Miroslaw Smieta Nski, El_ Zbieta Purta, Janusz M Bujnicki""}"
d5bd631a3627f3ef1fef60860af608871fa52271,Consultation-liaison psychiatry in China,"Jianlin Ji, Chenyu Ye","Introduction According to Lipowski, [1] the article published by George Henry in the American Journal of Psychiatry in 1929 marked the launch of consultation-liaison psychiatry (CLP) as a scientific discipline. Initially, the CLP doctor was scoffed at as 'a pleasant, pipe-smoking gentleman wearing a tweed jacket who, with much time","{""paper_id"": ""d5bd631a3627f3ef1fef60860af608871fa52271"", ""title"": ""Consultation-liaison psychiatry in China"", ""authors"": ""Jianlin Ji, Chenyu Ye""}"
140e6d0298bfcd1e825a4b81dcabc50d1658357a,Num 2,"Parham Habibzadeh, Emily K Stoneman","Introduction C oronaviruses typically result in respiratory and enteric infections affecting both animals and humans, and were considered relatively benign to humans before the severe acute respiratory syndrome (SARS-CoV) outbreak in 2002 and 2003 in China. [1] [2] [3] [4] A decade later, Middle East respiratory syndrome coronavirus (MERS-CoV), another","{""paper_id"": ""140e6d0298bfcd1e825a4b81dcabc50d1658357a"", ""title"": ""Num 2"", ""authors"": ""Parham Habibzadeh, Emily K Stoneman""}"
4f16c5332bacc7ebdc6286893771ce195dd270de,IFITM3: How genetics influence influenza infection demographically,"Dannielle Wellington, Henry Laurenson-Schafer, Adi Abdel-Haq, Tao Dong","Confounding factors such as age, sex, ethnicity and environmental factors have made it difficult to assess the role of genetics without influence. In recent years a single nucleotide polymorphism, interferon-induced transmembrane protein 3 (IFITM3) rs12252, has been shown to alter the severity of influenza infection in Asian populations. In this","{""paper_id"": ""4f16c5332bacc7ebdc6286893771ce195dd270de"", ""title"": ""IFITM3: How genetics influence influenza infection demographically"", ""authors"": ""Dannielle Wellington, Henry Laurenson-Schafer, Adi Abdel-Haq, Tao Dong""}"
4615c0a2b164f98ac850d2c16f24cfe5a33db75d,Analysis of interactions between SNARE proteins using imaging ellipsometer coupled with microfluidic array,"Cai Qi, Hong Zhang, Li Liu, Yinke Yang, Tengfei Kang, Wenxin Hao, Gang Jin, Taijiao Jiang","that imaging ellipsometer enables quantitative, label-free, rapid, high-throughput and low-cost analysis of biological interactions.In this study, to characterize the binding properties of three yeast SNAREs: Sec22p, Ykt6p and Sso2p, we first apply imaging ellipsometry to map the interactions between the three SNAREs on one chip and then analyze the kinetics","{""paper_id"": ""4615c0a2b164f98ac850d2c16f24cfe5a33db75d"", ""title"": ""Analysis of interactions between SNARE proteins using imaging ellipsometer coupled with microfluidic array"", ""authors"": ""Cai Qi, Hong Zhang, Li Liu, Yinke Yang, Tengfei Kang, Wenxin Hao, Gang Jin, Taijiao Jiang""}"
aae7a1522ae3ab5cb39cf204ab3d8ca7f9ac8ef8,ARTICLE,,"To sense infection, the innate immune system preferentially responds to conserved molecular signatures of microbes that are absent from normal host cells. There is currently great interest in determining what molecular features of pathogens are detected, and how these features are sensed by the innate immune system. A better understanding","{""paper_id"": ""aae7a1522ae3ab5cb39cf204ab3d8ca7f9ac8ef8"", ""title"": ""ARTICLE"", ""authors"": ""nan""}"
38550290e3c74a86fb0e56ecd69303ff68de55d9,Vaccines for emerging pathogens: from research to the clinic,E D Williamson,"Historically, vaccines have had enormous impact on human health, eradicating smallpox, polio and many other childhood and adult infections of public health concern. Worldwide, attention is now turning to the task of vaccines for these emerging and re-emerging pathogens, with renewed interest and support from international governments, the World Health","{""paper_id"": ""38550290e3c74a86fb0e56ecd69303ff68de55d9"", ""title"": ""Vaccines for emerging pathogens: from research to the clinic"", ""authors"": ""E D Williamson""}"
86afebc58ebd3a14ab6d730d4c5fc32dc56ec3c5,Type 1 interferon gene transfer enhances host defense against pulmonary Streptococcus pneumoniae infection via activating innate leukocytes,"Daniela Damjanovic, Amandeep Khera, Maria Fe Medina, Jane Ennis, Jeffrey D Turner, Jack Gauldie, Zhou Xing","INTRODUCTION Streptococcus pneumoniae remains a major human pathogen worldwide. Pneumococcal infection is the leading cause of community-acquired pneumonia and can lead to invasive pneumococcal disease that includes bacteremia, septicemia, pneumonia, and meningitis. 1, 2 It is estimated that community-acquired pneumonia alone accounts for 1 million physician visits and 60,000 hospitalizations","{""paper_id"": ""86afebc58ebd3a14ab6d730d4c5fc32dc56ec3c5"", ""title"": ""Type 1 interferon gene transfer enhances host defense against pulmonary Streptococcus pneumoniae infection via activating innate leukocytes"", ""authors"": ""Daniela Damjanovic, Amandeep Khera, Maria Fe Medina, Jane Ennis, Jeffrey D Turner, Jack Gauldie, Zhou Xing""}"
425e0ee111062385cb630f0ea0659608d5fbec5c,,,"Introduction Viruses and bacteria contribute to the pathogenesis and natural history of childhood asthma. 1 Respiratory syncytial virus (RSV) predominates in infants and toddlers, while human rhinovirus (hRV), influenza (Flu) viruses, parainfluenza virus (PIV), adenovirus (AdV), coronavirus (CoV), and human enterovirus (hEV) are more prevalent in older children. 2 It","{""paper_id"": ""425e0ee111062385cb630f0ea0659608d5fbec5c"", ""title"": ""nan"", ""authors"": ""nan""}"
869a5a7ca9cf0fc9a2f5cd0332ac7c6b8e8e2ab9,Integrated Cross-Species Analysis Identifies a Conserved Transitional Dendritic Cell Population Cell Reports Resource Integrated Cross-Species Analysis Identifies a Conserved Transitional Dendritic Cell Population,"Rebecca Leylek, Marcela Alcá Ntara-Herná Ndez, Zachary Lanzar, Anja L€ Udtke, Oriana A Perez, Boris Reizis, Anja L€ Udtke, Juliana Idoyaga","In Brief Dendritic cells (DCs) are unique therapeutic targets given their capacity to modulate immune responses. Yet complete alignment of the DC network between species is lacking. Using a multidimensional approach, Leylek et al. identify the mouse homolog of human AXL + DCs, named transitional DCs (tDCs), and reveal their","{""paper_id"": ""869a5a7ca9cf0fc9a2f5cd0332ac7c6b8e8e2ab9"", ""title"": ""Integrated Cross-Species Analysis Identifies a Conserved Transitional Dendritic Cell Population Cell Reports Resource Integrated Cross-Species Analysis Identifies a Conserved Transitional Dendritic Ce"", ""authors"": ""Rebecca Leylek, Marcela Alc\u00e1 Ntara-Hern\u00e1 Ndez, Zachary Lanzar, Anja L\u20ac Udtke, Oriana A Perez, Boris Reizis, Anja L\u20ac Udtke, Juliana Idoyaga""}"
854545208a6bc7cafa8744604899e32237ff2047,Highly pathogenic avian influenza A virus H5N1 non-structural protein 1 is associated with apoptotic activation of the intrinsic mitochondrial pathway,"Qian Bian, Jing Lu, L I Zhang, Ying Chi, Yan Li, Hongxiong Guo","Introduction Avian influenza A (H5N1) virus is a highly pathogenic contagious agent that causes severe impairment in poultry and humans, particularly limited person-to-person transmission (1) . The cumulative number of confirmed human cases of H5N1 from 14 countries between November 2003 and July 2014 reached 667, 393 of which were","{""paper_id"": ""854545208a6bc7cafa8744604899e32237ff2047"", ""title"": ""Highly pathogenic avian influenza A virus H5N1 non-structural protein 1 is associated with apoptotic activation of the intrinsic mitochondrial pathway"", ""authors"": ""Qian Bian, Jing Lu, L I Zhang, Ying Chi, Yan Li, Hongxiong Guo""}"
e546b975c39f4fd2c5c35fb0320cacc3ded2adac,Mental well-being of international migrants to Japan: a systematic review,"Russell Miller, Yuri Tomita, Ken Ing, Cherng Ong, Akira Shibanuma, Masamine Jimba","► Our study is the first to comprehensively screen and synthesise available research, published both in Japanese and English, on the mental well-being of international migrants to Japan. ► Key findings were extracted and thematically analysed from relevant studies of diverse migrant populations in Japan evidencing the role of social","{""paper_id"": ""e546b975c39f4fd2c5c35fb0320cacc3ded2adac"", ""title"": ""Mental well-being of international migrants to Japan: a systematic review"", ""authors"": ""Russell Miller, Yuri Tomita, Ken Ing, Cherng Ong, Akira Shibanuma, Masamine Jimba""}"
a9a33f1d0a7dee1c6fb63346baa0d6565fc79c00,Alu RNA regulates the cellular pool of active ribosomes by targeted delivery of SRP9/14 to 40S subunits,"Elena Ivanova, Audrey Berger, Anne Scherrer, Elena Alkalaeva, Katharina Strub","INTRODUCTION Translation regulation ensures protein homeostasis under normal growth conditions. In addition, modulating the translation efficiency of already existing mRNAs provides a rapid mechanism for adapting protein expression in development, memory formation, synaptic plasticity and in response to stress and apoptotic signals. Although transla-tional control may occur at different steps","{""paper_id"": ""a9a33f1d0a7dee1c6fb63346baa0d6565fc79c00"", ""title"": ""Alu RNA regulates the cellular pool of active ribosomes by targeted delivery of SRP9/14 to 40S subunits"", ""authors"": ""Elena Ivanova, Audrey Berger, Anne Scherrer, Elena Alkalaeva, Katharina Strub""}"
c84aa58b12823cdd6f119b4da3b0c4ba488856b5,,,"logical studies can be used to control disease and health problems.Digital epidemiology can be broadly defined as epidemiology that uses digital methods from data collection to data analysis [1] . The goal of digital epidemiology is identical to that of traditional epidemiology. Then, what is the difference between the two?","{""paper_id"": ""c84aa58b12823cdd6f119b4da3b0c4ba488856b5"", ""title"": ""nan"", ""authors"": ""nan""}"
62849403026ca46d1e2064171080770d41f94c9f,Direct sequencing of RNA with MinION Nanopore: detecting mutations based on associations,"Noam Harel, Moran Meir, Uri Gophna, Adi Stern","INTRODUCTION A major goal of genetics today is the characterization of genetic diversity in a population. In microbes, such diversity is generated in particular by high mutation rates, which may generate both nucleotide substitutions as well as point insertions or deletions (indels) (1) . Longer indels may also occur (2)","{""paper_id"": ""62849403026ca46d1e2064171080770d41f94c9f"", ""title"": ""Direct sequencing of RNA with MinION Nanopore: detecting mutations based on associations"", ""authors"": ""Noam Harel, Moran Meir, Uri Gophna, Adi Stern""}"
d132c2b351eee236fe4f5c1c06bf90bd75ade661,Interferon-induced transmembrane protein-3 rs12252-C is associated with rapid progression of acute HIV-1 infection in Chinese MSM cohort,"Yonghong Zhang, Shokouh Makvandi-Nejad, Ling Qin, Yan Zhao, Tong Zhang, Lili Wang, Emmanouela Repapi, Stephen Taylor, Andrew Mcmichael, Ning Li, Tao Dong, Hao Wu","Introduction The interferon-inducible transmembrane (IFITM) proteins are known to inhibit the replication of pathogenic viruses such as influenza A, HIV-1, dengue, filoviruses (Marburg virus and Ebola virus) and coronaviruses [e.g. severe acute respiratory syndrome (SARS)] [1] [2] [3] [4] [5] [6] . IFITM proteins interfere with viral replication, preceding fusion","{""paper_id"": ""d132c2b351eee236fe4f5c1c06bf90bd75ade661"", ""title"": ""Interferon-induced transmembrane protein-3 rs12252-C is associated with rapid progression of acute HIV-1 infection in Chinese MSM cohort"", ""authors"": ""Yonghong Zhang, Shokouh Makvandi-Nejad, Ling Qin, Yan Zhao, Tong Zhang, Lili Wang, Emmanouela Repapi, Stephen Taylor, Andrew Mcmichael, Ning Li, Tao Dong, Hao Wu""}"
8582184d3d2e497088f716ad0fa5bd49976f0dd3,The metagenomic approach and causality in virology Abordagem metagenômica e causalidade em virologia,"Silvana Beres Castrignano, Silvana Beres, Castrignano Teresa, Keico Nagasse-Sugahara",Silvana Beres Castrignano Teresa Keico Nagasse-Sugahara RESUMO A abordagem metagenômica tem sido ferramenta muito importante atualmente na descoberta de novos vírus em amostras ambientais e biológicas. Aqui discutimos a maneira como essas descobertas podem ajudar a elucidar a etiologia de doenças e os critérios necessários para que a associação causal,"{""paper_id"": ""8582184d3d2e497088f716ad0fa5bd49976f0dd3"", ""title"": ""The metagenomic approach and causality in virology Abordagem metagen\u00f4mica e causalidade em virologia"", ""authors"": ""Silvana Beres Castrignano, Silvana Beres, Castrignano Teresa, Keico Nagasse-Sugahara""}"
f318f417880d9beb2ce5c8444f3597a8808eae30,"Hepatitis B virus upregulates host expression of α-1,2- mannosidases via the PPARα pathway Basic Study","Song Hu, Li-Bin Jiang, Xiao-Jing Zou, Wei Yi, De-Ying Tian","INTRODUCTION Hepatitis B virus (HBV) infection is the most common chronic viral infection in the world. An estimated 2 billion people are infected, and more than 350 million are chronic carriers of the virus [1] . Due to an insufficient immune response, some individuals with HBV infection can develop chronic","{""paper_id"": ""f318f417880d9beb2ce5c8444f3597a8808eae30"", ""title"": ""Hepatitis B virus upregulates host expression of \u03b1-1,2- mannosidases via the PPAR\u03b1 pathway Basic Study"", ""authors"": ""Song Hu, Li-Bin Jiang, Xiao-Jing Zou, Wei Yi, De-Ying Tian""}"
